 psiR psiI
622 -0.0030373121884132367 -0.008082038251635679
623 -0.009184485456978142 -0.001131713595554727
624 -0.032514140023228624 -0.0019854098418710447
625 0.009136384222411559 -0.011485764309082885
626 -0.004191431585930131 -0.010508620780565745
627 -0.009515892551886597 -0.009159928083062605
628 -0.009751556964253302 -0.006722163005715464
629 0.003226901914911418 -0.007278301326082934
630 -0.007675381789913932 -0.006769742010363683
631 0.004864211208494741 -0.001476600279700589
632 -0.008450561815341666 0.008691636593298743
633 0.0010531275350322855 -0.0025160757548194244
634 -0.00010455841082051935 -0.006150901976220194
635 -0.006662592593851664 0.0003612192165371043
636 -0.004989082033184268 -0.0162974156454642
637 0.0036604645728655345 -0.0017781451461203251
638 -0.004945446881752236 0.002277169146210624
639 0.01111507216035203 0.00040765297412833756
640 0.04318805803563267 0.054314348466543
641 -0.0265429503988784 0.0016160335384102532
642 -0.012125251042625596 0.012879472412496379
643 -0.005259885956135545 0.030797386292802927
644 -0.013205930979607448 0.013356386157640874
645 -0.012287462535247907 0.0017153005985754578
646 0.0021739403160800537 0.02361021670732712
647 -0.0017063337539185725 -0.015025438049158606
648 -0.01794589499964048 0.011623164649341572
649 -0.005810781370064614 -0.01096456484650107
650 -0.008347579500951692 0.005918312795934824
